name,sex,classif1,time,obs_value
Argentina,SEX_T,AGE_YTHADULT_Y15-64,2019,10.0923
Argentina,SEX_T,AGE_YTHADULT_Y15-24,2019,25.8596
Argentina,SEX_T,AGE_YTHADULT_YGE25,2019,7.4114
Argentina,SEX_M,AGE_YTHADULT_YGE15,2019,9.1778
Argentina,SEX_M,AGE_YTHADULT_Y15-64,2019,9.3822
Argentina,SEX_M,AGE_YTHADULT_Y15-24,2019,23.8673
Argentina,SEX_M,AGE_YTHADULT_YGE25,2019,6.7917
Argentina,SEX_F,AGE_YTHADULT_YGE15,2019,10.6905
Argentina,SEX_F,AGE_YTHADULT_Y15-64,2019,10.9871
Argentina,SEX_F,AGE_YTHADULT_Y15-24,2019,28.7767
Argentina,SEX_F,AGE_YTHADULT_YGE25,2019,8.1853
Armenia,SEX_T,AGE_YTHADULT_YGE15,2008,22.9738
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2008,23.6194
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2008,45.2432
Armenia,SEX_T,AGE_YTHADULT_YGE25,2008,19.1113
Armenia,SEX_M,AGE_YTHADULT_YGE15,2008,20.4723
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2008,20.8418
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2008,37.1531
Armenia,SEX_M,AGE_YTHADULT_YGE25,2008,17.5961
Armenia,SEX_F,AGE_YTHADULT_YGE15,2008,25.8564
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2008,26.7872
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2008,54.4656
Armenia,SEX_F,AGE_YTHADULT_YGE25,2008,20.8606
Armenia,SEX_T,AGE_YTHADULT_YGE15,2014,17.4985
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2014,18.0403
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2014,36.9945
Armenia,SEX_T,AGE_YTHADULT_YGE25,2014,14.8139
Armenia,SEX_M,AGE_YTHADULT_YGE15,2014,15.6796
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2014,16.1559
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2014,30.6072
Armenia,SEX_M,AGE_YTHADULT_YGE25,2014,13.472999999999999
Armenia,SEX_F,AGE_YTHADULT_YGE15,2014,19.3824
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2014,19.9815
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2014,44.5341
Armenia,SEX_F,AGE_YTHADULT_YGE25,2014,16.1781
Armenia,SEX_T,AGE_YTHADULT_YGE15,2015,18.261
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2015,18.8186
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2015,31.954
Armenia,SEX_T,AGE_YTHADULT_YGE25,2015,16.3639
Armenia,SEX_M,AGE_YTHADULT_YGE15,2015,17.3636
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2015,17.8246
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2015,27.9877
Armenia,SEX_M,AGE_YTHADULT_YGE25,2015,15.8064
Armenia,SEX_F,AGE_YTHADULT_YGE15,2015,19.2274
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2015,19.8798
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2015,36.6989
Armenia,SEX_F,AGE_YTHADULT_YGE25,2015,16.9555
Armenia,SEX_T,AGE_YTHADULT_YGE15,2016,17.6172
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2016,18.1652
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2016,36.323
Armenia,SEX_T,AGE_YTHADULT_YGE25,2016,15.4968
Armenia,SEX_M,AGE_YTHADULT_YGE15,2016,17.7346
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2016,18.1557
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2016,29.5058
Armenia,SEX_M,AGE_YTHADULT_YGE25,2016,16.2478
Armenia,SEX_F,AGE_YTHADULT_YGE15,2016,17.487000000000002
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2016,18.1757
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2016,45.7002
Armenia,SEX_F,AGE_YTHADULT_YGE25,2016,14.6843
Armenia,SEX_T,AGE_YTHADULT_YGE15,2017,17.7045
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2017,18.2708
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2017,38.1784
Armenia,SEX_T,AGE_YTHADULT_YGE25,2017,15.4683
Armenia,SEX_M,AGE_YTHADULT_YGE15,2017,17.9112
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2017,18.3054
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2017,32.8099
Armenia,SEX_M,AGE_YTHADULT_YGE25,2017,16.187
Armenia,SEX_F,AGE_YTHADULT_YGE15,2017,17.4761
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2017,18.2328
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2017,44.8197
Armenia,SEX_F,AGE_YTHADULT_YGE25,2017,14.6838
Armenia,SEX_T,AGE_YTHADULT_YGE15,2018,18.9659
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2018,19.3374
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2018,33.5567
Armenia,SEX_T,AGE_YTHADULT_YGE25,2018,17.2562
Armenia,SEX_M,AGE_YTHADULT_YGE15,2018,17.847
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2018,18.0102
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2018,29.0539
Armenia,SEX_M,AGE_YTHADULT_YGE25,2018,16.5802
Armenia,SEX_F,AGE_YTHADULT_YGE15,2018,20.4275
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2018,21.070999999999998
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2018,39.0255
Armenia,SEX_F,AGE_YTHADULT_YGE25,2018,18.147000000000002
Armenia,SEX_T,AGE_YTHADULT_YGE15,2007,9.8123
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2007,10.4967
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2007,11.7308
Armenia,SEX_T,AGE_YTHADULT_YGE25,2007,9.6053
Armenia,SEX_M,AGE_YTHADULT_YGE15,2007,9.8502
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2007,10.3314
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2007,12.5487
Armenia,SEX_M,AGE_YTHADULT_YGE25,2007,9.4892
Armenia,SEX_F,AGE_YTHADULT_YGE15,2007,9.7658
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2007,10.7041
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2007,10.0882
Armenia,SEX_F,AGE_YTHADULT_YGE25,2007,9.7407
Armenia,SEX_T,AGE_YTHADULT_YGE15,2009,18.4363
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2009,19.287
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2009,40.4743
Armenia,SEX_T,AGE_YTHADULT_YGE25,2009,15.1509
Armenia,SEX_M,AGE_YTHADULT_YGE15,2009,17.3388
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2009,17.9538
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2009,35.6344
Armenia,SEX_M,AGE_YTHADULT_YGE25,2009,14.3919
Armenia,SEX_F,AGE_YTHADULT_YGE15,2009,19.6659
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2009,20.7873
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2009,46.7602
Armenia,SEX_F,AGE_YTHADULT_YGE25,2009,15.9828
Armenia,SEX_T,AGE_YTHADULT_YGE15,2010,19.008
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2010,19.755
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2010,38.8506
Armenia,SEX_T,AGE_YTHADULT_YGE25,2010,15.9205
Armenia,SEX_M,AGE_YTHADULT_YGE15,2010,17.0432
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2010,17.5566
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2010,31.9433
Armenia,SEX_M,AGE_YTHADULT_YGE25,2010,14.5334
Armenia,SEX_F,AGE_YTHADULT_YGE15,2010,21.2336
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2010,22.255
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2010,47.9566
Armenia,SEX_F,AGE_YTHADULT_YGE25,2010,17.4555
Armenia,SEX_T,AGE_YTHADULT_YGE15,2011,18.4429
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2011,19.2539
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2011,39.2257
Armenia,SEX_T,AGE_YTHADULT_YGE25,2011,15.3638
Armenia,SEX_M,AGE_YTHADULT_YGE15,2011,17.3317
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2011,17.9191
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2011,34.9461
Armenia,SEX_M,AGE_YTHADULT_YGE25,2011,14.378
Armenia,SEX_F,AGE_YTHADULT_YGE15,2011,19.6129
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2011,20.656999999999996
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2011,44.9179
Armenia,SEX_F,AGE_YTHADULT_YGE25,2011,16.3668
Armenia,SEX_T,AGE_YTHADULT_YGE15,2012,17.3013
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2012,17.9267
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2012,35.356
Armenia,SEX_T,AGE_YTHADULT_YGE25,2012,14.8026
Armenia,SEX_M,AGE_YTHADULT_YGE15,2012,16.4868
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2012,16.8268
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2012,31.5074
Armenia,SEX_M,AGE_YTHADULT_YGE25,2012,14.0839
Armenia,SEX_F,AGE_YTHADULT_YGE15,2012,18.1506
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2012,19.0695
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2012,40.6514
Armenia,SEX_F,AGE_YTHADULT_YGE25,2012,15.5241
Armenia,SEX_T,AGE_YTHADULT_YGE15,2013,16.1789
Armenia,SEX_T,AGE_YTHADULT_Y15-64,2013,16.8527
Armenia,SEX_T,AGE_YTHADULT_Y15-24,2013,36.0517
Armenia,SEX_T,AGE_YTHADULT_YGE25,2013,13.6217
Armenia,SEX_M,AGE_YTHADULT_YGE15,2013,14.368
Armenia,SEX_M,AGE_YTHADULT_Y15-64,2013,14.9388
Armenia,SEX_M,AGE_YTHADULT_Y15-24,2013,31.8323
Armenia,SEX_M,AGE_YTHADULT_YGE25,2013,11.8642
Armenia,SEX_F,AGE_YTHADULT_YGE15,2013,18.0706
Armenia,SEX_F,AGE_YTHADULT_Y15-64,2013,18.8412
Armenia,SEX_F,AGE_YTHADULT_Y15-24,2013,41.4642
Armenia,SEX_F,AGE_YTHADULT_YGE25,2013,15.4101
American Samoa,,,0,
Antarctica,,,0,
French Southern Territories,,,0,
Antigua and Barbuda,SEX_T,AGE_YTHADULT_YGE15,2001,8.42
Antigua and Barbuda,SEX_T,AGE_YTHADULT_Y15-64,2001,8.57
Antigua and Barbuda,SEX_T,AGE_YTHADULT_Y15-24,2001,19.84
Antigua and Barbuda,SEX_T,AGE_YTHADULT_YGE25,2001,6.25
Antigua and Barbuda,SEX_M,AGE_YTHADULT_YGE15,2001,8.04
Antigua and Barbuda,SEX_M,AGE_YTHADULT_Y15-64,2001,8.17
Antigua and Barbuda,SEX_M,AGE_YTHADULT_Y15-24,2001,18.3
Antigua and Barbuda,SEX_M,AGE_YTHADULT_YGE25,2001,5.98
Antigua and Barbuda,SEX_F,AGE_YTHADULT_YGE15,2001,8.78
Antigua and Barbuda,SEX_F,AGE_YTHADULT_Y15-64,2001,8.94
Antigua and Barbuda,SEX_F,AGE_YTHADULT_Y15-24,2001,21.55
Antigua and Barbuda,SEX_F,AGE_YTHADULT_YGE25,2001,6.49
Australia,SEX_T,AGE_YTHADULT_YGE15,2000,6.2826
Australia,SEX_T,AGE_YTHADULT_Y15-64,2000,6.3631
Australia,SEX_T,AGE_YTHADULT_Y15-24,2000,12.0946
Australia,SEX_T,AGE_YTHADULT_YGE25,2000,4.9124
Australia,SEX_M,AGE_YTHADULT_YGE15,2000,6.456
Australia,SEX_M,AGE_YTHADULT_Y15-64,2000,6.5605
Australia,SEX_M,AGE_YTHADULT_Y15-24,2000,12.8938
Australia,SEX_M,AGE_YTHADULT_YGE25,2000,5.0741
Australia,SEX_F,AGE_YTHADULT_YGE15,2000,6.0617
Australia,SEX_F,AGE_YTHADULT_Y15-64,2000,6.114
Australia,SEX_F,AGE_YTHADULT_Y15-24,2000,11.2321
Australia,SEX_F,AGE_YTHADULT_YGE25,2000,4.6981
Australia,SEX_T,AGE_YTHADULT_YGE15,2001,6.7423
Australia,SEX_T,AGE_YTHADULT_Y15-64,2001,6.8249
Australia,SEX_T,AGE_YTHADULT_Y15-24,2001,13.4821
Australia,SEX_T,AGE_YTHADULT_YGE25,2001,5.148
Australia,SEX_M,AGE_YTHADULT_YGE15,2001,6.9786
Australia,SEX_M,AGE_YTHADULT_Y15-64,2001,7.0886
Australia,SEX_M,AGE_YTHADULT_Y15-24,2001,14.5938
Australia,SEX_M,AGE_YTHADULT_YGE25,2001,5.3301
Australia,SEX_F,AGE_YTHADULT_YGE15,2001,6.4453
Australia,SEX_F,AGE_YTHADULT_Y15-64,2001,6.4967
Australia,SEX_F,AGE_YTHADULT_Y15-24,2001,12.2869
Australia,SEX_F,AGE_YTHADULT_YGE25,2001,4.9102
Australia,SEX_T,AGE_YTHADULT_YGE15,2002,6.3676
Australia,SEX_T,AGE_YTHADULT_Y15-64,2002,6.4566
Australia,SEX_T,AGE_YTHADULT_Y15-24,2002,12.802
Australia,SEX_T,AGE_YTHADULT_YGE25,2002,4.8659
Australia,SEX_M,AGE_YTHADULT_YGE15,2002,6.5314
Australia,SEX_M,AGE_YTHADULT_Y15-64,2002,6.6462
Australia,SEX_M,AGE_YTHADULT_Y15-24,2002,13.7916
Australia,SEX_M,AGE_YTHADULT_YGE25,2002,4.9722
Australia,SEX_F,AGE_YTHADULT_YGE15,2002,6.1624
Australia,SEX_F,AGE_YTHADULT_Y15-64,2002,6.2215
Australia,SEX_F,AGE_YTHADULT_Y15-24,2002,11.7319
Australia,SEX_F,AGE_YTHADULT_YGE25,2002,4.728
Australia,SEX_T,AGE_YTHADULT_YGE15,2003,5.9287
Australia,SEX_T,AGE_YTHADULT_Y15-64,2003,6.0102
Australia,SEX_T,AGE_YTHADULT_Y15-24,2003,11.9664
Australia,SEX_T,AGE_YTHADULT_YGE25,2003,4.5166
Australia,SEX_M,AGE_YTHADULT_YGE15,2003,5.8884
Australia,SEX_M,AGE_YTHADULT_Y15-64,2003,5.9934
Australia,SEX_M,AGE_YTHADULT_Y15-24,2003,12.6078
Australia,SEX_M,AGE_YTHADULT_YGE25,2003,4.4428
Australia,SEX_F,AGE_YTHADULT_YGE15,2003,5.9785
Australia,SEX_F,AGE_YTHADULT_Y15-64,2003,6.0306
Australia,SEX_F,AGE_YTHADULT_Y15-24,2003,11.2828
Australia,SEX_F,AGE_YTHADULT_YGE25,2003,4.6109
Australia,SEX_T,AGE_YTHADULT_YGE15,2004,5.3947
Australia,SEX_T,AGE_YTHADULT_Y15-64,2004,5.4702
Australia,SEX_T,AGE_YTHADULT_Y15-24,2004,11.3733
Australia,SEX_T,AGE_YTHADULT_YGE25,2004,3.9928
Australia,SEX_M,AGE_YTHADULT_YGE15,2004,5.2812
Australia,SEX_M,AGE_YTHADULT_Y15-64,2004,5.374
Australia,SEX_M,AGE_YTHADULT_Y15-24,2004,11.8464
Australia,SEX_M,AGE_YTHADULT_YGE25,2004,3.8705
Australia,SEX_F,AGE_YTHADULT_YGE15,2004,5.5354
Australia,SEX_F,AGE_YTHADULT_Y15-64,2004,5.5884
Australia,SEX_F,AGE_YTHADULT_Y15-24,2004,10.8703
Australia,SEX_F,AGE_YTHADULT_YGE25,2004,4.1499
Australia,SEX_T,AGE_YTHADULT_YGE15,2005,5.0325
Australia,SEX_T,AGE_YTHADULT_Y15-64,2005,5.1087
Australia,SEX_T,AGE_YTHADULT_Y15-24,2005,10.6227
Australia,SEX_T,AGE_YTHADULT_YGE25,2005,3.7273
Australia,SEX_M,AGE_YTHADULT_YGE15,2005,4.8791
Australia,SEX_M,AGE_YTHADULT_Y15-64,2005,4.976
Australia,SEX_M,AGE_YTHADULT_Y15-24,2005,10.8855
Australia,SEX_M,AGE_YTHADULT_YGE25,2005,3.5792
Australia,SEX_F,AGE_YTHADULT_YGE15,2005,5.22
Australia,SEX_F,AGE_YTHADULT_Y15-64,2005,5.2691
Australia,SEX_F,AGE_YTHADULT_Y15-24,2005,10.3414
Australia,SEX_F,AGE_YTHADULT_YGE25,2005,3.9141
Australia,SEX_T,AGE_YTHADULT_YGE15,2006,4.7823
Australia,SEX_T,AGE_YTHADULT_Y15-64,2006,4.8516
Australia,SEX_T,AGE_YTHADULT_Y15-24,2006,10.0316
Australia,SEX_T,AGE_YTHADULT_YGE25,2006,3.5635
Australia,SEX_M,AGE_YTHADULT_YGE15,2006,4.6676
Australia,SEX_M,AGE_YTHADULT_Y15-64,2006,4.7526
Australia,SEX_M,AGE_YTHADULT_Y15-24,2006,10.5516
Australia,SEX_M,AGE_YTHADULT_YGE25,2006,3.3937
Australia,SEX_F,AGE_YTHADULT_YGE15,2006,4.9217
Australia,SEX_F,AGE_YTHADULT_Y15-64,2006,4.9703
Australia,SEX_F,AGE_YTHADULT_Y15-24,2006,9.4726
Australia,SEX_F,AGE_YTHADULT_YGE25,2006,3.7758
Australia,SEX_T,AGE_YTHADULT_YGE15,2007,4.377
Australia,SEX_T,AGE_YTHADULT_Y15-64,2007,4.4495
Australia,SEX_T,AGE_YTHADULT_Y15-24,2007,9.366
Australia,SEX_T,AGE_YTHADULT_YGE25,2007,3.2262
Australia,SEX_M,AGE_YTHADULT_YGE15,2007,4.0404
Australia,SEX_M,AGE_YTHADULT_Y15-64,2007,4.1216
Australia,SEX_M,AGE_YTHADULT_Y15-24,2007,9.4763
Australia,SEX_M,AGE_YTHADULT_YGE25,2007,2.87
Australia,SEX_F,AGE_YTHADULT_YGE15,2007,4.7841
Australia,SEX_F,AGE_YTHADULT_Y15-64,2007,4.8411
Australia,SEX_F,AGE_YTHADULT_Y15-24,2007,9.2478
Australia,SEX_F,AGE_YTHADULT_YGE25,2007,3.6694
Australia,SEX_T,AGE_YTHADULT_YGE15,2008,4.2342
Australia,SEX_T,AGE_YTHADULT_Y15-64,2008,4.3115
Australia,SEX_T,AGE_YTHADULT_Y15-24,2008,8.8174
Australia,SEX_T,AGE_YTHADULT_YGE25,2008,3.1803
Australia,SEX_M,AGE_YTHADULT_YGE15,2008,3.955
Australia,SEX_M,AGE_YTHADULT_Y15-64,2008,4.0472
Australia,SEX_M,AGE_YTHADULT_Y15-24,2008,9.017000000000001
Australia,SEX_M,AGE_YTHADULT_YGE25,2008,2.859
Australia,SEX_F,AGE_YTHADULT_YGE15,2008,4.5704
Australia,SEX_F,AGE_YTHADULT_Y15-64,2008,4.6256
Australia,SEX_F,AGE_YTHADULT_Y15-24,2008,8.6009
Australia,SEX_F,AGE_YTHADULT_YGE25,2008,3.5768
Australia,SEX_T,AGE_YTHADULT_YGE15,2009,5.5607
Australia,SEX_T,AGE_YTHADULT_Y15-64,2009,5.6745
Australia,SEX_T,AGE_YTHADULT_Y15-24,2009,11.4622
Australia,SEX_T,AGE_YTHADULT_YGE25,2009,4.2418
Australia,SEX_M,AGE_YTHADULT_YGE15,2009,5.694
Australia,SEX_M,AGE_YTHADULT_Y15-64,2009,5.8375
Australia,SEX_M,AGE_YTHADULT_Y15-24,2009,12.4821
Australia,SEX_M,AGE_YTHADULT_YGE25,2009,4.2561
Australia,SEX_F,AGE_YTHADULT_YGE15,2009,5.401
Australia,SEX_F,AGE_YTHADULT_Y15-64,2009,5.4822
Australia,SEX_F,AGE_YTHADULT_Y15-24,2009,10.350999999999999
Australia,SEX_F,AGE_YTHADULT_YGE25,2009,4.2244
Australia,SEX_T,AGE_YTHADULT_YGE15,2010,5.2113
Australia,SEX_T,AGE_YTHADULT_Y15-64,2010,5.3163
Australia,SEX_T,AGE_YTHADULT_Y15-24,2010,11.5528
Australia,SEX_T,AGE_YTHADULT_YGE25,2010,3.8267
Australia,SEX_M,AGE_YTHADULT_YGE15,2010,5.0746
Australia,SEX_M,AGE_YTHADULT_Y15-64,2010,5.1912
Australia,SEX_M,AGE_YTHADULT_Y15-24,2010,11.9466
Australia,SEX_M,AGE_YTHADULT_YGE25,2010,3.6594
Australia,SEX_F,AGE_YTHADULT_YGE15,2010,5.3755
Australia,SEX_F,AGE_YTHADULT_Y15-64,2010,5.4644
Australia,SEX_F,AGE_YTHADULT_Y15-24,2010,11.1265
Australia,SEX_F,AGE_YTHADULT_YGE25,2010,4.0322
Australia,SEX_T,AGE_YTHADULT_YGE15,2011,5.0811
Australia,SEX_T,AGE_YTHADULT_Y15-64,2011,5.1996
Australia,SEX_T,AGE_YTHADULT_Y15-24,2011,11.379000000000001
Australia,SEX_T,AGE_YTHADULT_YGE25,2011,3.7368
Australia,SEX_M,AGE_YTHADULT_YGE15,2011,4.894
Australia,SEX_M,AGE_YTHADULT_Y15-64,2011,5.0321
Australia,SEX_M,AGE_YTHADULT_Y15-24,2011,11.94
Australia,SEX_M,AGE_YTHADULT_YGE25,2011,3.4856
Australia,SEX_F,AGE_YTHADULT_YGE15,2011,5.303999999999999
Australia,SEX_F,AGE_YTHADULT_Y15-64,2011,5.3962
Australia,SEX_F,AGE_YTHADULT_Y15-24,2011,10.7838
Australia,SEX_F,AGE_YTHADULT_YGE25,2011,4.0436
Australia,SEX_T,AGE_YTHADULT_YGE15,2012,5.2236
Australia,SEX_T,AGE_YTHADULT_Y15-64,2012,5.3433
Australia,SEX_T,AGE_YTHADULT_Y15-24,2012,11.7294
Australia,SEX_T,AGE_YTHADULT_YGE25,2012,3.8586
Australia,SEX_M,AGE_YTHADULT_YGE15,2012,5.1379
Australia,SEX_M,AGE_YTHADULT_Y15-64,2012,5.2692
Australia,SEX_M,AGE_YTHADULT_Y15-24,2012,12.4558
Australia,SEX_M,AGE_YTHADULT_YGE25,2012,3.6943
Australia,SEX_F,AGE_YTHADULT_YGE15,2012,5.3251
Australia,SEX_F,AGE_YTHADULT_Y15-64,2012,5.43
Australia,SEX_F,AGE_YTHADULT_Y15-24,2012,10.9567
Australia,SEX_F,AGE_YTHADULT_YGE25,2012,4.0579
Australia,SEX_T,AGE_YTHADULT_YGE15,2013,5.662000000000001
Australia,SEX_T,AGE_YTHADULT_Y15-64,2013,5.8044
Australia,SEX_T,AGE_YTHADULT_Y15-24,2013,12.2223
Australia,SEX_T,AGE_YTHADULT_YGE25,2013,4.3126
Australia,SEX_M,AGE_YTHADULT_YGE15,2013,5.7066
Australia,SEX_M,AGE_YTHADULT_Y15-64,2013,5.8722
Australia,SEX_M,AGE_YTHADULT_Y15-24,2013,13.0411
Australia,SEX_M,AGE_YTHADULT_YGE25,2013,4.2893
Australia,SEX_F,AGE_YTHADULT_YGE15,2013,5.6093
Australia,SEX_F,AGE_YTHADULT_Y15-64,2013,5.7254
Australia,SEX_F,AGE_YTHADULT_Y15-24,2013,11.3562
Australia,SEX_F,AGE_YTHADULT_YGE25,2013,4.3408
Australia,SEX_T,AGE_YTHADULT_YGE15,2014,6.0768
Australia,SEX_T,AGE_YTHADULT_Y15-64,2014,6.2151
Australia,SEX_T,AGE_YTHADULT_Y15-24,2014,13.3104
Australia,SEX_T,AGE_YTHADULT_YGE25,2014,4.605
Australia,SEX_M,AGE_YTHADULT_YGE15,2014,5.996
Australia,SEX_M,AGE_YTHADULT_Y15-64,2014,6.1429
Australia,SEX_M,AGE_YTHADULT_Y15-24,2014,14.1099
Australia,SEX_M,AGE_YTHADULT_YGE25,2014,4.4443
Australia,SEX_F,AGE_YTHADULT_YGE15,2014,6.1714
Australia,SEX_F,AGE_YTHADULT_Y15-64,2014,6.2984
Australia,SEX_F,AGE_YTHADULT_Y15-24,2014,12.4703
Australia,SEX_F,AGE_YTHADULT_YGE25,2014,4.7977
Australia,SEX_T,AGE_YTHADULT_YGE15,2015,6.0542
Australia,SEX_T,AGE_YTHADULT_Y15-64,2015,6.2178
Australia,SEX_T,AGE_YTHADULT_Y15-24,2015,13.1102
Australia,SEX_T,AGE_YTHADULT_YGE25,2015,4.6248
Australia,SEX_M,AGE_YTHADULT_YGE15,2015,6.0385
Australia,SEX_M,AGE_YTHADULT_Y15-64,2015,6.226
Australia,SEX_M,AGE_YTHADULT_Y15-24,2015,14.2406
Australia,SEX_M,AGE_YTHADULT_YGE25,2015,4.4642
Australia,SEX_F,AGE_YTHADULT_YGE15,2015,6.0724
Australia,SEX_F,AGE_YTHADULT_Y15-64,2015,6.2084
Australia,SEX_F,AGE_YTHADULT_Y15-24,2015,11.9149
Australia,SEX_F,AGE_YTHADULT_YGE25,2015,4.8152
Australia,SEX_T,AGE_YTHADULT_YGE15,2016,5.7099
Australia,SEX_T,AGE_YTHADULT_Y15-64,2016,5.8676
Australia,SEX_T,AGE_YTHADULT_Y15-24,2016,12.6404
Australia,SEX_T,AGE_YTHADULT_YGE25,2016,4.3281
Australia,SEX_M,AGE_YTHADULT_YGE15,2016,5.6502
Australia,SEX_M,AGE_YTHADULT_Y15-64,2016,5.821000000000001
Australia,SEX_M,AGE_YTHADULT_Y15-24,2016,13.8186
Australia,SEX_M,AGE_YTHADULT_YGE25,2016,4.0995
Australia,SEX_F,AGE_YTHADULT_YGE15,2016,5.7784
Australia,SEX_F,AGE_YTHADULT_Y15-64,2016,5.9204
Australia,SEX_F,AGE_YTHADULT_Y15-24,2016,11.3992
Australia,SEX_F,AGE_YTHADULT_YGE25,2016,4.5952
Australia,SEX_T,AGE_YTHADULT_YGE15,2017,5.5911
Australia,SEX_T,AGE_YTHADULT_Y15-64,2017,5.7566
Australia,SEX_T,AGE_YTHADULT_Y15-24,2017,12.5904
Australia,SEX_T,AGE_YTHADULT_YGE25,2017,4.2128
Australia,SEX_M,AGE_YTHADULT_YGE15,2017,5.5244
Australia,SEX_M,AGE_YTHADULT_Y15-64,2017,5.7035
Australia,SEX_M,AGE_YTHADULT_Y15-24,2017,13.6487
Australia,SEX_M,AGE_YTHADULT_YGE25,2017,3.9893
Australia,SEX_F,AGE_YTHADULT_YGE15,2017,5.6671
Australia,SEX_F,AGE_YTHADULT_Y15-64,2017,5.8164
Australia,SEX_F,AGE_YTHADULT_Y15-24,2017,11.4696
Australia,SEX_F,AGE_YTHADULT_YGE25,2017,4.4709
Australia,SEX_T,AGE_YTHADULT_YGE15,2018,5.2983
Australia,SEX_T,AGE_YTHADULT_Y15-64,2018,5.4573
Australia,SEX_T,AGE_YTHADULT_Y15-24,2018,11.7822
Australia,SEX_T,AGE_YTHADULT_YGE25,2018,4.0221
Australia,SEX_M,AGE_YTHADULT_YGE15,2018,5.2807
Australia,SEX_M,AGE_YTHADULT_Y15-64,2018,5.4534
Australia,SEX_M,AGE_YTHADULT_Y15-24,2018,12.8265
Australia,SEX_M,AGE_YTHADULT_YGE25,2018,3.8526
Australia,SEX_F,AGE_YTHADULT_YGE15,2018,5.3182
Australia,SEX_F,AGE_YTHADULT_Y15-64,2018,5.4616
Australia,SEX_F,AGE_YTHADULT_Y15-24,2018,10.6796
Australia,SEX_F,AGE_YTHADULT_YGE25,2018,4.2164
Australia,SEX_T,AGE_YTHADULT_YGE15,2019,5.1589
Australia,SEX_T,AGE_YTHADULT_Y15-64,2019,5.3104
